id,title,first_name,last_name,other_name,email,phone,relationship,educational_level,occupation,address_id,alive_status,student_id,date_created
019c1793-2174-7946-a36f-f921bec3cc0c,2,Patricia,Berry,Michael,PatriciaMichaelBerry@example.com,"{""825-674-5860"",""(750)394-9619""}",Mother,4,5,BS-7376-4436,Alive,019c1793-2173-7fad-8108-a0fa1800ae61,2022-01-12
019c1793-2176-71de-948e-8fb759348580,13,Justin,Adams,N/A,JustinAdams@example.com,"{""(442)428-2569"",""729-304-5903""}",Father,4,6,BS-7376-4436,Alive,019c1793-2173-7fad-8108-a0fa1800ae61,2003-10-31
019c1793-2178-70c8-8009-8dd436e31a62,1,Barbara,Wilson,Kathryn,BarbaraKathrynWilson@example.com,"{""8819947842"",""253-406-2791""}",Mother,1,11,BS-8440-7969,Alive,019c1793-2177-7b86-b7f4-6bef0dece5c1,2003-01-08
019c1793-217a-72da-b551-5acd260d00dd,16,Chris,Taylor,Monica,ChrisMonicaTaylor@example.com,"{""947-330-5801"",""(476)269-6304""}",Father,2,12,BS-8440-7969,Alive,019c1793-2177-7b86-b7f4-6bef0dece5c1,2004-04-07
019c1793-217c-7156-90e8-8ac8b09fe9cd,12,Jennifer,Elliott,N/A,JenniferElliott@example.com,"{""752-961-0771"",""(935)350-7523""}",Mother,2,14,BS-0752-0634,Alive,019c1793-217b-73ed-b41c-0152c947261d,2009-04-19
019c1793-217d-70a5-9925-1e594526e2dd,21,David,Hicks,N/A,DavidHicks@example.com,"{""(435)297-9875"",""(429)929-2905""}",Father,1,20,BS-0040-4309,Alive,019c1793-217b-73ed-b41c-0152c947261d,1998-06-13
019c1793-2180-7f21-b189-05133b98ad2d,1,Anne,Smith,N/A,AnneSmith@example.com,"{""(672)477-0400"",""(620)878-4882""}",Mother,3,15,BS-0344-3416,Alive,019c1793-217f-7df1-bf7f-addad654a7fd,2024-05-22
019c1793-2181-7c0c-9d38-d65bf6d3ce08,22,Ryan,Sanchez,N/A,RyanSanchez@example.com,"{""(283)890-3308"",""9279527352""}",Father,1,19,BS-0344-3416,Alive,019c1793-217f-7df1-bf7f-addad654a7fd,2004-04-07
019c1793-2184-7dcd-afc9-89ca26598d7b,14,Rebecca,Johnson,N/A,RebeccaJohnson@example.com,"{""6964352857"",""(637)756-5218""}",Mother,3,14,BS-9378-7708,Alive,019c1793-2182-71d1-96a5-b30449495434,2000-07-21
019c1793-2185-735d-afe8-e52e0b639c8c,22,Kevin,Myers,Shane,KevinShaneMyers@example.com,"{""(854)923-0016"",""3265096803""}",Father,2,18,BS-9378-7708,Alive,019c1793-2182-71d1-96a5-b30449495434,2010-05-06
019c1793-2188-7af5-b272-1c2af081ebc7,4,Ashley,Bowers,Rachael,AshleyRachaelBowers@example.com,"{""212-545-3062"",""4378398157""}",Mother,5,6,BS-5395-8623,Alive,019c1793-2186-7bea-98b7-4b1f2c571396,2013-07-15
019c1793-2189-7096-998b-9c86fe5b68ac,8,Richard,Garcia,Steven,RichardStevenGarcia@example.com,"{""(768)557-9088"",""805-687-2673""}",Father,1,10,BS-6912-4916,Alive,019c1793-2186-7bea-98b7-4b1f2c571396,2021-09-17
019c1793-218b-7e57-baa3-f9ba7caab0e4,20,Kayla,Herring,Matthew,KaylaMatthewHerring@example.com,"{""(420)955-9373"",""728-995-1839""}",Mother,2,6,BS-9334-3644,Alive,019c1793-218a-7051-bb66-914f73a8fe23,2001-09-22
019c1793-218d-7057-966b-7aa4327b7980,20,David,Anderson,Bryan,DavidBryanAnderson@example.com,"{""3112908620"",""6648607824""}",Father,1,5,BS-9334-3644,Alive,019c1793-218a-7051-bb66-914f73a8fe23,2013-06-21
019c1793-2190-704f-9aa5-a5ddc9d54b1c,8,Mary,Wells,N/A,MaryWells@example.com,"{""(928)577-2582"",""301-728-7585""}",Mother,4,19,BS-1506-5247,Alive,019c1793-218f-79ce-a073-1aac17eb1e55,2002-01-17
019c1793-2191-7ac7-82ac-7b7e6b241132,4,David,Vasquez,Terri,DavidTerriVasquez@example.com,"{""6249172868"",""(204)734-0187""}",Father,5,7,BS-3736-6198,Alive,019c1793-218f-79ce-a073-1aac17eb1e55,2005-07-14
019c1793-2194-76ec-9f16-5abf75625b33,5,Julia,Gomez,N/A,JuliaGomez@example.com,"{""562-905-1868"",""469-744-8341""}",Mother,1,20,BS-3488-3719,Alive,019c1793-2193-7731-bcc0-c320e70764b7,2018-03-11
019c1793-2195-7374-8aee-4f7b320717f8,4,Trevor,West,Scott,TrevorScottWest@example.com,"{""(703)320-3860"",""8368756961""}",Father,1,10,BS-7189-4312,Alive,019c1793-2193-7731-bcc0-c320e70764b7,2024-02-12
019c1793-2198-7e3a-85f5-c4ad694baf81,7,Elizabeth,Green,N/A,ElizabethGreen@example.com,"{""(846)794-2939"",""9782366882""}",Mother,1,18,BS-0329-8216,Alive,019c1793-2196-77da-b45d-8446500cf0ab,2008-10-21
019c1793-2199-79b8-9dfe-e501fa569381,6,David,Villegas,N/A,DavidVillegas@example.com,"{""4714531973"",""907-826-4162""}",Father,1,18,BS-0329-8216,Alive,019c1793-2196-77da-b45d-8446500cf0ab,1996-09-09
019c1793-219b-78c1-b3e2-a2823d0ff1aa,8,Julie,Warren,N/A,JulieWarren@example.com,"{""714-686-7987"",""(839)868-0213""}",Mother,1,3,BS-9764-7072,Alive,019c1793-219a-742b-beaf-db0d7540f763,2009-05-24
019c1793-219c-71f9-9afd-7bd699f3c347,13,Christopher,Stein,Julie,ChristopherJulieStein@example.com,"{""616-970-9461"",""259-909-6063""}",Father,4,5,BS-9764-7072,Alive,019c1793-219a-742b-beaf-db0d7540f763,2009-02-24
019c1793-219f-7c81-ba08-9836155643c3,4,Wanda,Miller,N/A,WandaMiller@example.com,"{""(578)485-5777"",""(799)308-8536""}",Mother,2,8,BS-8246-6151,Alive,019c1793-219e-7732-bd5c-3db6527e5079,2000-12-15
019c1793-21a0-73f3-bdcb-1de858bc26d2,8,James,Campos,Sydney,JamesSydneyCampos@example.com,"{""(551)406-9163"",""6476216357""}",Father,5,17,BS-4582-8056,Alive,019c1793-219e-7732-bd5c-3db6527e5079,2010-04-30
019c1793-21a3-7115-a91e-ce8b739e9593,13,Julie,Duncan,N/A,JulieDuncan@example.com,"{""2767975912"",""(673)899-8693""}",Mother,1,10,BS-1268-2991,Alive,019c1793-21a2-7b79-9af4-64c7b0be0ab0,2017-10-12
019c1793-21a4-77e8-9930-665c89edaff6,15,Jake,Henderson,Tiffany,JakeTiffanyHenderson@example.com,"{""9073095679"",""(336)988-7480""}",Father,1,19,BS-1844-3339,Alive,019c1793-21a2-7b79-9af4-64c7b0be0ab0,2007-09-14
019c1793-21a7-707e-9d50-aba9f3e943af,6,Dawn,Flynn,Joshua,DawnJoshuaFlynn@example.com,"{""8026311095"",""7369576265""}",Mother,2,20,BS-6010-3327,Alive,019c1793-21a6-7910-8f23-4ced0d06184a,1998-10-16
019c1793-21a8-7509-a62b-2c53da02fb75,3,Frank,Powers,Kathryn,FrankKathrynPowers@example.com,"{""958-675-6159"",""6135821729""}",Father,5,17,BS-5264-3957,Alive,019c1793-21a6-7910-8f23-4ced0d06184a,2002-09-02
019c1793-21ab-7cb8-8094-c35d0539f025,17,Stephanie,Anderson,Tyler,StephanieTylerAnderson@example.com,"{""587-693-2580"",""767-676-7008""}",Mother,2,9,BS-2277-7358,Alive,019c1793-21aa-718c-a13d-d30748b8c62c,1998-06-05
019c1793-21ac-76da-ab51-19ed40185d39,9,Kenneth,Maldonado,N/A,KennethMaldonado@example.com,"{""422-371-3174"",""(787)732-3449""}",Father,5,3,BS-2277-7358,Alive,019c1793-21aa-718c-a13d-d30748b8c62c,2004-07-17
019c1793-21af-733f-b041-6ca0b9a2ad93,9,Ashlee,Lloyd,Kyle,AshleeKyleLloyd@example.com,"{""9154465169"",""626-878-5968""}",Mother,4,2,BS-5631-4084,Alive,019c1793-21ae-7edd-9903-df266867e729,2015-01-31
019c1793-21b0-7a6d-bdbe-7da3f8ec34ee,11,Matthew,Howard,N/A,MatthewHoward@example.com,"{""(907)583-9363"",""927-563-1516""}",Father,1,3,BS-5631-4084,Alive,019c1793-21ae-7edd-9903-df266867e729,2025-05-03
019c1793-21b3-7bab-999f-29189c80aceb,18,Theresa,Knapp,N/A,TheresaKnapp@example.com,"{""(359)696-0717"",""6524150424""}",Mother,5,5,BS-1931-2049,Alive,019c1793-21b1-737b-bf6f-32cea67aef6a,2000-11-05
019c1793-21b4-7b1b-9810-d7cd9ccb3219,20,Lawrence,Contreras,Charles,LawrenceCharlesContreras@example.com,"{""511-290-4544"",""621-793-4534""}",Father,5,12,BS-1931-2049,Alive,019c1793-21b1-737b-bf6f-32cea67aef6a,1997-12-29
019c1793-21b7-7019-9773-0b79eaccf69e,20,Dawn,Ayala,Anna,DawnAnnaAyala@example.com,"{""(877)512-2806"",""296-511-2539""}",Mother,5,14,BS-9116-8723,Alive,019c1793-21b5-7954-8e85-45d4d69cb522,1998-01-31
019c1793-21b8-7294-b029-916853b44822,2,Anthony,Olsen,Carol,AnthonyCarolOlsen@example.com,"{""7116530365"",""830-572-7380""}",Father,5,15,BS-9116-8723,Alive,019c1793-21b5-7954-8e85-45d4d69cb522,1997-02-08
019c1793-21ba-7d83-a554-7b0bdc50d977,4,Teresa,Solomon,N/A,TeresaSolomon@example.com,"{""(428)316-2348"",""555-735-4173""}",Mother,2,7,BS-3247-1582,Alive,019c1793-21b9-7e92-ba18-6f89f3887455,2004-05-26
019c1793-21bc-7360-9f7e-111cdfb85c1a,6,Donald,Reyes,Joanna,DonaldJoannaReyes@example.com,"{""464-825-9903"",""5314379455""}",Father,5,17,BS-3247-1582,Alive,019c1793-21b9-7e92-ba18-6f89f3887455,2010-10-09
019c1793-21be-7bae-a525-76250812b449,17,Brittany,Mcconnell,Shannon,BrittanyShannonMcconnell@example.com,"{""541-615-7028"",""4878332936""}",Mother,4,13,BS-8246-4688,Alive,019c1793-21bd-7d55-81af-c6f992ef1b26,2023-10-24
019c1793-21bf-783b-9fcf-da552c6572af,12,Charles,Aguilar,Timothy,CharlesTimothyAguilar@example.com,"{""6106239663"",""(438)940-3947""}",Father,3,11,BS-2972-5805,Alive,019c1793-21bd-7d55-81af-c6f992ef1b26,1999-06-12
019c1793-21d3-7a93-a5e2-e15f71f17cc9,10,Kristin,Reynolds,N/A,KristinReynolds@example.com,"{""(364)261-0762"",""3458760696""}",Mother,2,8,BS-2042-4094,Alive,019c1793-21d1-7678-b62e-95a0bb92a077,2001-02-23
019c1793-21d4-76c0-abcf-0da1621acb85,4,Joseph,Jimenez,Michael,JosephMichaelJimenez@example.com,"{""409-371-2253"",""(319)705-5078""}",Father,5,8,BS-2042-4094,Alive,019c1793-21d1-7678-b62e-95a0bb92a077,2019-03-09
019c1793-21d7-7bd3-aed0-94936418489c,5,Kristin,Nielsen,N/A,KristinNielsen@example.com,"{""(728)827-8569"",""2877123705""}",Mother,5,8,BS-3663-8802,Alive,019c1793-21d5-77ed-9a7e-870b11d325d5,2005-01-24
019c1793-21d8-74ce-b88f-6e406d96f5ef,12,Phillip,Wallace,Joseph,PhillipJosephWallace@example.com,"{""(230)348-2712"",""4253120843""}",Father,4,8,BS-3663-8802,Alive,019c1793-21d5-77ed-9a7e-870b11d325d5,2001-09-13
019c1793-21db-7a38-8542-a1055e85b3f2,8,Allison,Brown,Nancy,AllisonNancyBrown@example.com,"{""441-298-1392"",""469-933-4821""}",Mother,2,9,BS-3956-5027,Alive,019c1793-21d9-7215-a143-f17974d551de,2010-02-24
019c1793-21dc-7016-a531-c602d7e73c1b,11,Alex,Chambers,N/A,AlexChambers@example.com,"{""8265729419"",""323-956-5891""}",Father,3,16,BS-7733-7039,Alive,019c1793-21d9-7215-a143-f17974d551de,2007-08-10
019c1793-21de-75a4-a063-26249d5bf123,9,Karen,Lopez,N/A,KarenLopez@example.com,"{""7693382237"",""744-647-1871""}",Mother,5,1,BS-6632-5723,Alive,019c1793-21dd-7911-be16-b2de5ed9f327,2013-09-19
019c1793-21e0-7840-bd11-dcaa02a5f75f,15,Joseph,Ellis,Michael,JosephMichaelEllis@example.com,"{""618-909-1214"",""925-872-3584""}",Father,3,19,BS-6632-5723,Alive,019c1793-21dd-7911-be16-b2de5ed9f327,2022-05-10
019c1793-21e3-760d-ad02-f15dacee6e1a,10,Linda,Kelly,N/A,LindaKelly@example.com,"{""4347550035"",""8174589065""}",Mother,4,13,BS-6902-5219,Alive,019c1793-21e2-7dc4-8de8-feb9f1e7095d,2015-06-25
019c1793-21e4-74a5-a73a-e401fcb05223,4,Christopher,Krause,Stephanie,ChristopherStephanieKrause@example.com,"{""257-773-1888"",""(439)987-5269""}",Father,4,12,BS-6902-5219,Alive,019c1793-21e2-7dc4-8de8-feb9f1e7095d,2008-05-15
019c1793-21e6-7533-b1de-1ba9d371081b,12,Christina,Sims,Erin,ChristinaErinSims@example.com,"{""985-646-3384"",""(948)229-2939""}",Mother,5,3,BS-9359-9395,Alive,019c1793-21e5-7e77-8b38-7c7666c4b4e3,2023-11-02
019c1793-21e8-7b95-ba3d-c60b7c7b73f6,3,Oscar,Johnson,Sarah,OscarSarahJohnson@example.com,"{""6086909318"",""3167372875""}",Father,4,9,BS-9359-9395,Alive,019c1793-21e5-7e77-8b38-7c7666c4b4e3,1997-07-22
019c1793-21ea-74a9-a240-cf5edf780550,16,Cassandra,Burns,N/A,CassandraBurns@example.com,"{""995-455-7637"",""(467)829-5630""}",Mother,1,20,BS-7796-5967,Alive,019c1793-21e9-7f8a-9f4f-c3dce44befd7,2015-07-07
019c1793-21ec-7806-8cbf-87c193ab14ea,13,Gary,Griffin,Katrina,GaryKatrinaGriffin@example.com,"{""(555)517-5681"",""(718)465-6242""}",Father,1,5,BS-7796-5967,Alive,019c1793-21e9-7f8a-9f4f-c3dce44befd7,2004-11-21
019c1793-21ee-7afd-82e9-cbaa0f441311,17,Carly,Chavez,N/A,CarlyChavez@example.com,"{""497-290-8829"",""(486)963-1485""}",Mother,2,2,BS-0205-7437,Deceased,019c1793-21ed-7950-8cfd-95922bf0234e,2025-02-27
019c1793-21ef-7ac8-b950-6c1bbc5ad2ba,5,Jeffery,Morris,Shawn,JefferyShawnMorris@example.com,"{""(283)727-6666"",""(377)358-2260""}",Father,1,17,BS-0205-7437,Alive,019c1793-21ed-7950-8cfd-95922bf0234e,2021-03-27
019c1793-21f2-7664-984e-0d1d40d81fca,19,Megan,Jordan,N/A,MeganJordan@example.com,"{""(943)513-8905"",""5347036059""}",Mother,2,2,BS-3271-5777,Alive,019c1793-21f1-71b8-a439-33d3e0cb40c9,2019-10-19
019c1793-21f3-7282-9c78-34bdf76376d3,11,Christian,Castaneda,N/A,ChristianCastaneda@example.com,"{""867-387-5724"",""4823451957""}",Father,3,17,BS-3271-5777,Deceased,019c1793-21f1-71b8-a439-33d3e0cb40c9,1997-09-28
019c1793-21f5-7296-9e7b-e8dac2ff1109,6,Jennifer,Haynes,Desiree,JenniferDesireeHaynes@example.com,"{""8586903968"",""2522183757""}",Mother,3,19,BS-5230-5219,Alive,019c1793-21f4-7497-8484-93c21b951fbe,1996-10-06
019c1793-21f7-71ca-bad9-b9fe35d4760d,15,Shawn,Nichols,Mark,ShawnMarkNichols@example.com,"{""625-677-6012"",""7968879500""}",Father,5,2,BS-5230-5219,Alive,019c1793-21f4-7497-8484-93c21b951fbe,2001-10-13
019c1793-21f9-7041-8a85-d16451e59996,16,Emily,Carter,N/A,EmilyCarter@example.com,"{""732-861-1975"",""4138481639""}",Mother,2,14,BS-9101-7641,Alive,019c1793-21f8-7cd2-a1f0-24279aaaa1a9,2022-02-08
019c1793-21fb-7d7e-a29c-3e49418342cb,2,Marcus,Taylor,N/A,MarcusTaylor@example.com,"{""9514733969"",""766-322-5488""}",Father,5,18,BS-9101-7641,Alive,019c1793-21f8-7cd2-a1f0-24279aaaa1a9,2016-07-07
019c1793-21fd-7638-9ccd-f3d23fdc6a72,3,Rebecca,Lewis,Joseph,RebeccaJosephLewis@example.com,"{""641-214-4105"",""(681)691-9898""}",Mother,4,1,BS-9356-4418,Alive,019c1793-21fc-741a-a3f2-7fc399b0cb48,2012-02-13
019c1793-21ff-7c4c-9d3a-742cc4fe3d7b,10,Michael,Miller,Joseph,MichaelJosephMiller@example.com,"{""(976)492-3553"",""(933)529-9881""}",Father,5,20,BS-9356-4418,Alive,019c1793-21fc-741a-a3f2-7fc399b0cb48,2014-08-13
019c1793-2201-7a7f-be4d-fbbc906d41f6,13,Katherine,Peters,Melissa,KatherineMelissaPeters@example.com,"{""7987165213"",""6373826322""}",Mother,3,10,BS-8820-8805,Alive,019c1793-2200-77ef-86b8-66ad343a95cd,2000-03-18
019c1793-2202-78c4-bafe-3d43503a1ed5,8,Jose,Smith,Dawn,JoseDawnSmith@example.com,"{""3896850494"",""(266)823-5780""}",Father,5,2,BS-6062-7826,Alive,019c1793-2200-77ef-86b8-66ad343a95cd,1996-02-21
019c1793-2205-7af1-a0a7-533b237866a1,7,Erin,Huber,Judith,ErinJudithHuber@example.com,"{""987-483-1764"",""(691)217-8815""}",Mother,4,1,BS-6281-6286,Alive,019c1793-2204-7699-b4da-89d51d9a757b,2013-07-25
019c1793-2206-7ad4-9cc9-191da9324cb4,9,Walter,Johnson,Zachary,WalterZacharyJohnson@example.com,"{""6578642468"",""7244969274""}",Father,3,6,BS-6281-6286,Alive,019c1793-2204-7699-b4da-89d51d9a757b,2016-09-27
019c1793-2209-777c-8988-3c27bc92d317,3,April,Maxwell,Amanda,AprilAmandaMaxwell@example.com,"{""4663758686"",""(723)868-2542""}",Mother,4,10,BS-3437-6919,Alive,019c1793-2208-76e4-a582-56143f8a9726,2006-04-07
019c1793-220a-7dbb-80f1-8d59cfd0ccf3,22,David,Miller,Valerie,DavidValerieMiller@example.com,"{""(663)385-3179"",""566-652-5705""}",Father,5,17,BS-8443-8456,Alive,019c1793-2208-76e4-a582-56143f8a9726,2012-12-30
019c1793-220d-7464-80df-4b627af51433,18,Carolyn,Patterson,Stacy,CarolynStacyPatterson@example.com,"{""(752)839-5376"",""7419594278""}",Mother,1,10,BS-6907-9075,Deceased,019c1793-220b-78bc-b919-8ceebeafac36,2019-12-29
019c1793-220e-755c-93d1-409e5c3da2b8,9,Ryan,Perez,N/A,RyanPerez@example.com,"{""2812766087"",""645-841-6942""}",Father,5,17,BS-6907-9075,Alive,019c1793-220b-78bc-b919-8ceebeafac36,2005-05-25
019c1793-2211-7d02-8cbc-a59c6f254f67,15,Denise,Moses,Margaret,DeniseMargaretMoses@example.com,"{""2265510827"",""685-787-4419""}",Mother,5,15,BS-5980-9763,Alive,019c1793-220f-7857-8643-74bcb9914fe5,1999-01-29
019c1793-2212-78d8-adfa-1f18a8810892,3,Kenneth,Price,Frances,KennethFrancesPrice@example.com,"{""4959097308"",""5515802993""}",Father,4,13,BS-5980-9763,Alive,019c1793-220f-7857-8643-74bcb9914fe5,2001-01-03
019c1793-2214-7d0a-a8d8-d6df71d7b75d,9,Jessica,Salazar,Richard,JessicaRichardSalazar@example.com,"{""2458288062"",""7322217990""}",Mother,5,1,BS-1490-4038,Alive,019c1793-2213-7357-88dc-db4499fd42b8,2021-01-16
019c1793-2216-7abb-83a3-99b230f24b44,2,James,Morgan,N/A,JamesMorgan@example.com,"{""(752)214-5952"",""5308016478""}",Father,4,6,BS-1490-4038,Alive,019c1793-2213-7357-88dc-db4499fd42b8,2000-10-27
019c1793-2218-7e07-88b6-711d5cb85ef1,12,Tammy,Drake,N/A,TammyDrake@example.com,"{""309-528-4464"",""(741)284-3696""}",Mother,2,3,BS-5242-3386,Alive,019c1793-2217-7dda-a345-01015fb51724,2020-06-11
019c1793-2219-711d-b1fa-96392afb0df0,7,Bernard,Thomas,N/A,BernardThomas@example.com,"{""(954)867-9093"",""413-760-6553""}",Father,4,4,BS-8598-4072,Alive,019c1793-2217-7dda-a345-01015fb51724,2017-08-25
019c1793-221c-7072-8e69-97c0fb001681,21,Melanie,Rose,Peter,MelaniePeterRose@example.com,"{""(775)541-0445"",""7356929749""}",Mother,5,1,BS-9153-4297,Alive,019c1793-221a-72e7-89c8-668c42b63440,2015-04-25
019c1793-221d-7e0f-9697-448bd4a3a6a1,14,Nicholas,Wagner,N/A,NicholasWagner@example.com,"{""(732)213-5751"",""(857)331-7530""}",Father,1,6,BS-9153-4297,Alive,019c1793-221a-72e7-89c8-668c42b63440,2000-09-14
019c1793-2220-7d5b-928a-66f38fa237ec,3,Tamara,Alexander,Douglas,TamaraDouglasAlexander@example.com,"{""6078452386"",""(797)516-6977""}",Mother,5,16,BS-1424-2825,Alive,019c1793-221e-7ad2-a309-67c8ffe40df0,2020-12-22
019c1793-2221-7c1d-a572-9dcef9d66c63,5,Jesse,King,Maria,JesseMariaKing@example.com,"{""(579)345-9374"",""3082087703""}",Father,1,3,BS-1424-2825,Alive,019c1793-221e-7ad2-a309-67c8ffe40df0,2005-12-29
019c1793-2224-79f6-83ab-4413eb6986d9,13,Janet,Johnson,Jodi,JanetJodiJohnson@example.com,"{""294-409-7018"",""6752054261""}",Mother,1,6,BS-0795-8334,Alive,019c1793-2222-703c-b025-7911c4a25594,1998-05-01
019c1793-2225-7178-a87f-b3f2ce1fd268,9,Edward,Mitchell,Brianna,EdwardBriannaMitchell@example.com,"{""436-659-0722"",""678-784-4397""}",Father,2,6,BS-7529-7077,Alive,019c1793-2222-703c-b025-7911c4a25594,2022-01-24
019c1793-2228-7436-a4eb-5621c188734d,14,Margaret,Shelton,N/A,MargaretShelton@example.com,"{""(553)268-5114"",""(345)835-9809""}",Mother,2,11,BS-8084-3230,Alive,019c1793-2226-76d1-a720-8d77f4916b67,2016-02-27
019c1793-2229-7578-ba41-5a209331f8b0,19,Eric,Medina,N/A,EricMedina@example.com,"{""5558350815"",""335-382-0936""}",Father,4,3,BS-8084-3230,Deceased,019c1793-2226-76d1-a720-8d77f4916b67,2015-06-14
019c1793-222b-7fc9-8fbb-d1dc5c03ae32,17,Sara,Mueller,Jennifer,SaraJenniferMueller@example.com,"{""918-925-6927"",""(428)627-3843""}",Mother,5,12,BS-6574-3616,Alive,019c1793-222a-7b6c-9df8-a25f0f6079ee,2004-01-31
019c1793-222d-783c-9d94-836ca525b9b4,1,Matthew,Martinez,N/A,MatthewMartinez@example.com,"{""(625)420-5954"",""673-706-9741""}",Father,3,14,BS-6574-3616,Alive,019c1793-222a-7b6c-9df8-a25f0f6079ee,2026-01-27
019c1793-222f-7457-814b-d820f1c392ff,6,April,Alexander,N/A,AprilAlexander@example.com,"{""5442469849"",""(344)354-8076""}",Mother,5,8,BS-1012-8457,Alive,019c1793-222e-7b6c-a500-4d27d5725069,2010-10-13
019c1793-2230-779b-b6a1-985b089c7245,12,Ian,Hensley,Leah,IanLeahHensley@example.com,"{""7345718923"",""(500)271-0165""}",Father,1,20,BS-1012-8457,Alive,019c1793-222e-7b6c-a500-4d27d5725069,1999-07-24
019c1793-2233-7531-984d-8f2a70d4eb13,8,Julia,Hogan,Martin,JuliaMartinHogan@example.com,"{""2095455630"",""8078344039""}",Mother,1,13,BS-2698-9303,Alive,019c1793-2232-76f7-b54e-cdb27e692c78,2022-02-08
019c1793-2235-7b94-b4c8-224ede09b784,11,Kevin,Reynolds,N/A,KevinReynolds@example.com,"{""7338843804"",""6849883001""}",Father,4,3,BS-2698-9303,Alive,019c1793-2232-76f7-b54e-cdb27e692c78,2024-10-20
019c1793-2237-75b9-beda-0821519057c3,21,Anna,Christensen,Ethan,AnnaEthanChristensen@example.com,"{""4027370719"",""(541)394-6408""}",Mother,4,18,BS-4382-5658,Alive,019c1793-2236-7aa6-94aa-7d84e6c41b01,2012-04-28
019c1793-2239-774f-bc4d-b96ad8de9ebf,20,Christopher,Harrell,N/A,ChristopherHarrell@example.com,"{""881-424-3761"",""9186784312""}",Father,4,15,BS-4382-5658,Alive,019c1793-2236-7aa6-94aa-7d84e6c41b01,2016-07-29
019c1793-223c-75d5-b013-45f5d86e2464,22,Abigail,Webster,Justin,AbigailJustinWebster@example.com,"{""(538)746-6555"",""8598754751""}",Mother,4,20,BS-1066-8453,Alive,019c1793-223b-7dc6-80da-ce3fc7221650,2001-12-12
019c1793-223d-7fb4-a3f0-022c36ed4236,22,John,Weber,N/A,JohnWeber@example.com,"{""(769)297-9832"",""5189935726""}",Father,4,11,BS-1066-8453,Alive,019c1793-223b-7dc6-80da-ce3fc7221650,2022-12-21
019c1793-2240-7229-a266-a21a498a649d,18,Madison,Gilbert,N/A,MadisonGilbert@example.com,"{""4486814195"",""6679206260""}",Mother,1,17,BS-7907-2333,Alive,019c1793-223f-7930-9ea6-047dc5c9acf0,2006-04-19
019c1793-2241-7eff-b11d-9394f9cc3ece,19,Timothy,Lewis,N/A,TimothyLewis@example.com,"{""(550)993-7486"",""(973)712-0058""}",Father,4,12,BS-5599-8425,Deceased,019c1793-223f-7930-9ea6-047dc5c9acf0,2023-11-23
019c1793-2244-744b-b3f7-2b96728b5eb2,22,Maria,Johnson,N/A,MariaJohnson@example.com,"{""691-233-9389"",""(349)854-4773""}",Mother,5,7,BS-6376-1538,Alive,019c1793-2243-7ae3-831e-1d67e5e4af35,2000-11-21
019c1793-2245-724c-859d-efd3247e4fea,12,Joel,Gomez,N/A,JoelGomez@example.com,"{""993-727-8278"",""3916567174""}",Father,5,20,BS-0783-9946,Alive,019c1793-2243-7ae3-831e-1d67e5e4af35,2011-03-23
019c1793-2247-7128-b87e-6fa4dcce9b7a,6,Alexis,Stewart,N/A,AlexisStewart@example.com,"{""2816432424"",""594-590-3625""}",Mother,2,8,BS-5338-1869,Deceased,019c1793-2246-75b9-ae52-cba73bfbd56a,2024-12-24
019c1793-2248-793c-a121-cb9b02edceac,4,Alex,Shepherd,N/A,AlexShepherd@example.com,"{""4245794385"",""(464)260-3738""}",Father,4,11,BS-5338-1869,Alive,019c1793-2246-75b9-ae52-cba73bfbd56a,2005-05-28
019c1793-224b-7b93-8b56-ff5383b19c93,6,Allison,Ramirez,N/A,AllisonRamirez@example.com,"{""844-847-9038"",""8285086698""}",Mother,3,10,BS-8810-6969,Alive,019c1793-224a-7530-b8f7-34206f595210,2015-05-30
019c1793-224c-78b8-a490-e5bf1e40f414,3,Edward,Silva,N/A,EdwardSilva@example.com,"{""4022351462"",""3484234075""}",Father,4,17,BS-8810-6969,Alive,019c1793-224a-7530-b8f7-34206f595210,2012-01-21
019c1793-224e-7235-817f-a43048878202,19,Tracy,Barker,N/A,TracyBarker@example.com,"{""4634526620"",""878-660-2790""}",Mother,5,9,BS-4943-5121,Alive,019c1793-224d-7ce4-8c6e-4cf697f40f45,1996-04-21
019c1793-2250-7661-a132-fc955ef32927,18,Marcus,Cannon,Cheryl,MarcusCherylCannon@example.com,"{""(530)240-4802"",""3054806545""}",Father,4,9,BS-4943-5121,Alive,019c1793-224d-7ce4-8c6e-4cf697f40f45,2024-12-08
019c1793-2252-7d03-85dd-056d5f22a2be,15,Teresa,Dixon,Denise,TeresaDeniseDixon@example.com,"{""735-647-8745"",""444-289-2553""}",Mother,1,7,BS-8793-7745,Alive,019c1793-2251-7aec-9d16-beca20970cec,2004-10-28
019c1793-2254-7e9c-a2d1-92511fb6673e,10,Samuel,Waters,N/A,SamuelWaters@example.com,"{""8782900469"",""650-855-7275""}",Father,5,13,BS-8793-7745,Alive,019c1793-2251-7aec-9d16-beca20970cec,2017-08-31
019c1793-2256-7b45-bede-f2de6df0d2de,2,Lisa,Richards,Gregory,LisaGregoryRichards@example.com,"{""(208)693-5857"",""9762941459""}",Mother,4,19,BS-7167-2479,Alive,019c1793-2255-7ccf-bca3-7be36b767494,2013-03-09
